date,newToBrandSalesClicks,viewabilityRate,purchasesClicks,detailPageViews,newToBrandSalesPercentage,unitsSold,sales,qualifiedBorrowsFromClicks,addToListFromClicks,costType,campaignStatus,viewClickThroughRate,campaignBudgetAmount,royaltyQualifiedBorrowsFromClicks,purchasesPromoted,newToBrandDetailPageViewRate,purchases,campaignId,newToBrandPurchasesPercentage,qualifiedBorrows,salesPromoted,campaignBudgetCurrencyCode,videoCompleteViews,salesClicks,videoFirstQuartileViews,newToBrandPurchasesRate,unitsSoldClicks,brandedSearches,video5SecondViews,topOfSearchImpressionShare,royaltyQualifiedBorrows,newToBrandECPDetailPageView,newToBrandPurchases,brandedSearchesClicks,addToList,newToBrandSales,newToBrandPurchasesClicks,campaignBudgetType,addToCartClicks,videoUnmutes,addToCart,videoThirdQuartileViews,addToCartRate,cost,newToBrandDetailPageViewsClicks,impressions,newToBrandUnitsSold,viewableImpressions,detailPageViewsClicks,eCPAddToCart,newToBrandDetailPageViews,clicks,videoMidpointViews,video5SecondViewRate,newToBrandUnitsSoldClicks,newToBrandUnitsSoldPercentage,campaignName
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,398373886234645,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_26_08_01_EE673EU Black_SB(Main)_Subin_250909
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,50.0,0,0,0.0,0,373254804966948,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_A_iPhone 17 Pro Max_SB_Video_END
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,100.0,0,0,0.0,0,505891381327753,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_A_iPhone 17 Pro_SB_Video
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,511130720651940,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_26_08_01_EE673EU Black_SB(Brand)_Subin_250909
2026-03-12,143.82,62.57,15,609,80.67,26,341.31,0,3,VCPM,ENABLED,3.17,80.0,0,15,257.35294117647055,25,309614099915792,84.0,0,189.26,EUR,0,209.8,0,38.89,16,84,0,23.67,0,0.84,21,14,6,275.33,11,DAILY_BUDGET,26,0,55,0,202.20588235294116,58.88,34,2720,22,1702,248,1.07,70,54,0,0.0,12,137.5,12_11_01_03_A_iPhone 17_SB_Image
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,335422799695709,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Optik Pro Black (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,325102390112094,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro Max PRV Privacy (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,10.0,0,0,0.0,0,384222515729411,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone Air PRV Privacy (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,555425926966358,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17/17 Pro PRV Privacy (2P)_Video SPN_250909_yeseo
2026-03-12,69.44,13.9,9,91,56.95,9,121.93,0,1,CPC,ENABLED,13.45,50.0,0,4,45.5005055611729,9,541096924569683,55.56,0,51.04,EUR,56,121.93,201,13.51,9,15,197,2.39,0,5.51,5,15,1,69.44,5,DAILY_BUDGET,17,1,17,77,85.94539939332658,49.59,9,1978,5,275,91,2.92,9,37,120,9.96,5,55.56,12_15_04_03_DE_iPhone 17/17 Pro EZ Fit Glas.tR Slim (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,100.0,0,0,0.0,0,296201246399887,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro Max EZ Fit Glas.tR Slim (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,376035943613246,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone Air EZ Fit Glas.tR Slim (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,312605252132314,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_17 Pro/Pro Max Optik Pro Black (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,403912626058031,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_B_Galaxy S25 FE_SB
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,5.0,0,0,0.0,0,417848694525987,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_06_03_DE_Apple Watch Ultra 3 Glas.tR EZ Fit _Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,100.0,0,0,0.0,0,550320295389613,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_A_Common_SelfieStick_SB
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,283218704651835,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_B_Galaxy S25 FE_SB_PT
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,15.0,0,0,0.0,0,308767843616999,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone Air Optik Pro Black (2P)_Video SPN_250909_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,30.0,0,0,0.0,0,389954512125474,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_AirTag_VT_TA2_TAO_B089DN4KVG_250918
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,352970495022519,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_B_Galaxy A17 5G_SB_PT
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,ARCHIVED,0.0,30.0,0,0,0.0,0,411155836014198,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_03_PBDD_iPad Air 13/11_B0CW2C6WDL_251002
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,ARCHIVED,0.0,30.0,0,0,0.0,0,400510721675961,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_PBDD_Magsafe W_TT _VAL S_SZ_B0CYHLK3SF_chaeeun_251002
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,100.0,0,0,0.0,0,401500724126431,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_08_01_Power ACC_SB_Subin_251005
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,60.0,0,0,0.0,0,507881324765161,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_18_PBDD Switch 2_RA_KD_SE_B0DMV31N3F_chaeeun_251002
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,15.0,0,0,0.0,0,421050471479578,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone Air EZ Fit Pro_Video SPN_251024_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,40.0,0,0,0.0,0,398782986960512,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_14_00_00_A_iPhone 17 Pro Max_SB_Video_NEW
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,365872455235495,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17/17 Pro EZ Fit Pro_Video SPN_251024_yeseo
2026-03-12,13.44,57.87,2,398,66.08,3,40.86,0,0,VCPM,ENABLED,1.68,50.0,0,2,63.959955506117915,3,336420664946952,66.67,0,27.3,EUR,0,27.3,0,5.71,2,69,0,26.74,0,2.15,2,21,4,27.0,1,DAILY_BUDGET,10,0,28,0,77.8642936596218,49.35,11,3596,2,2081,145,1.76,23,35,0,0.0,1,100.0,12_11_01_03_A_iPhone 16 Series_SB_Exact
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,30.0,0,0,0.0,0,506659807322409,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_15_03_Classic C1 TG_B0D6TDVX27_chaeeun_251024
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,356561844658629,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_23_DE_Galaxy S25 FE EZ Fit Pro _Headline SPN_251021_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,20.0,0,0,0.0,0,362853509761099,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro Max EZ Fit Pro_Video SPN_251024_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,1340.0,0,0,0.0,0,521634240305616,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_03_A_iPhone 17 Series_SB_RSoV
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,5607.0,0,0,0.0,0,556276008277265,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,"12_11_01_03_A_iPhone 16, 15, 14 Series_SB_RSoV"
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,334249680009807,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,13_14_00_00_Consideration(SB)_ITQ series_Jihye_251106
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,40.0,0,0,0.0,0,401578372149145,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_03_MacBook Pro 14_All_Top Deal_chaeeun_251114
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,ARCHIVED,0.0,40.0,0,0,0.0,0,296107517282911,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_AirTag_All_BFCM_chaeeun_251114
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,309905482996538,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_01_Karabiner Serie_All_BFCM_chaeeun_251114
2026-03-12,53.33,36.23,4,152,100.0,4,53.33,0,6,CPC,ENABLED,2.27,60.0,0,2,42.69449715370019,4,380652428513185,100.0,0,24.27,EUR,0,53.33,0,7.69,4,23,0,26.15,0,2.19,4,23,6,53.33,4,DAILY_BUDGET,4,0,4,0,6.325110689437065,59.22,27,6324,4,2291,152,14.8,27,52,0,0.0,4,100.0,12_11_13_01_A_Common_Lanyard_SB_AMC
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,40.0,0,0,0.0,0,297342718689182,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_21_01_Awareness(SB)_EF302MOQ_Subin_251118
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,631.0,0,0,0.0,0,439558339599630,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_13_01_A_Common_All_25BFCM_SB_RsoV
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,896.0,0,0,0.0,0,510888378758529,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_A_Galaxy S24/S25 Series_Rsov_251125
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,FIXED_PRICE,ENABLED,0.0,1022.0,0,0,0.0,0,539087830949352,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,LIFETIME_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,Campaign: 12_14_00_00_Power(SB)_Reserve share of voice_Subin_251121
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,295927442407283,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_23_DE_2025 BFCM Galaxy S25 FE EZ Fit Pro (AMC)_SB Video_251115_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,50.0,0,0,0.0,0,523607647801931,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_A_Galaxy S24 Ultra_HLS_251122
2026-03-12,0.0,31.43,0,0,0.0,0,0.0,0,0,CPC,PAUSED,3.03,20.0,0,0,0.0,0,330368167698042,0.0,0,0.0,EUR,21,0.0,66,0.0,0,0,72,35.78,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,34,0.0,5.04,0,210,0,66,0,0.0,0,2,49,34.29,0,0.0,12_15_04_09_DE_2025 BFCM Pixel 10 Series EZ Fit Line-Up (AMC)_SB Headline_251115_yeseo
2026-03-12,31.25,21.58,2,52,100.0,2,31.25,0,0,CPC,PAUSED,0.56,30.0,0,2,6.327512022272843,2,438070509984408,100.0,0,31.25,EUR,0,31.25,0,10.53,2,2,0,16.67,0,2.63,2,2,0,31.25,2,DAILY_BUDGET,3,0,3,0,1.8982536066818527,26.31,10,15804,2,3410,52,8.77,10,19,0,0.0,2,100.0,12_15_04_23_DE_2025 BFCM Galaxy S25 Series EZ Fit Line-Up (AMC)_SB Headline(New)_251115_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,20.0,0,0,0.0,0,520821022662308,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_09_A_Pixel 9a_HLS_251122
2026-03-12,0.0,25.21,0,4,0.0,0,0.0,0,0,CPC,PAUSED,3.29,50.0,0,0,0.0,0,508156095648235,0.0,0,0.0,EUR,101,0.0,201,0.0,0,0,198,7.96,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,2,0,2,119,33.16749585406302,8.08,0,603,0,152,4,4.04,0,5,148,32.84,0,0.0,12_15_04_03_DE_2025 BFCM iPhone 17 Series EZ Fit Line-Up (AMC)_SB Headline_251115_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,45.0,0,0,0.0,0,399740782032292,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_23_A_Galaxy S24_HLS_251122
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,VCPM,PAUSED,0.0,25.0,0,0,0.0,0,397637258075589,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_09_A_Pixel 9 Pro/9_HLS_251122
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,10.0,0,0,0.0,0,494578395124626,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_2025 BFCM iPhone 17 Series Privacy Line-Up (AMC)_SB Headline_251115_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,50.0,0,0,0.0,0,309407922986498,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_11_01_03_A_iPhone 17 series_OAM_SBV
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,490835705932825,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_15_03_MagSafe Wallet All_chaeeun_251216
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,341861192606036,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_02_18_Switch 2 All_store_chaeeun_260106
2026-03-12,0.0,29.48,0,93,0.0,0,0.0,0,0,CPC,ENABLED,0.95,60.0,0,0,9.106830122591944,0,474489145131805,0.0,0,0.0,EUR,0,0.0,0,0.0,0,51,0,56.49,0,4.44,0,51,0,0.0,0,DAILY_BUDGET,7,0,7,0,4.903677758318739,57.69,13,14275,0,4208,93,8.24,13,40,0,0.0,0,0.0,12_11_13_01_A_Common_SelfieStick_SB_HLS_2026
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ENABLED,0.0,30.0,0,0,0.0,0,535312472781723,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro AlignMaster S_SB Video_260112_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,522138636827615,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_26_DE_Xiaomi 15T Pro/15T_SB Headline_260109_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ENABLED,0.0,30.0,0,0,0.0,0,544736678484293,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_04_03_DE_iPhone 17 Pro Max AlignMaster S_SB Video_260112_yeseo
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,ARCHIVED,0.0,50.0,0,0,0.0,0,554816658266907,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_13_19_03_AirTag_SB_chaeeun_260130
2026-03-12,0.0,0.0,0,0,0.0,0,0.0,0,0,CPC,PAUSED,0.0,30.0,0,0,0.0,0,500766219890114,0.0,0,0.0,EUR,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,DAILY_BUDGET,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,12_15_07_03_DE_Apple AirTag AirSkin Shield Clear Matte (B4)_SB Headline_260127_yeseo
2026-03-12,72.19,69.05,14,243,37.63,14,191.82,0,0,FIXED_PRICE,ENABLED,2.38,768.0,0,4,9.671179883945841,14,396021333904196,35.71,0,50.56,EUR,0,191.82,0,29.41,14,89,0,100.0,0,0.0,5,89,0,72.19,5,LIFETIME_BUDGET,28,0,28,0,270.79303675048357,0.0,1,1034,5,714,243,0.0,1,17,0,0.0,5,35.71,12_11_01_03_A_iPhone 17 Series_SB_RSoV_260210
