item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,merchant-shipping-group,status,Minimum order quantity,Sell remainder
Spigen Liquid Crystal Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Crystal Clear,,1031AOKNCUS,amzn.gr.ACS01697PAN-vhV0WsP8bguMn_Q4a-LN,10.79,,31/10/2023 01:03:34 MET,,y,1,,,1.0,,,,B08BH8LZ22,,,,,,B08BH8LZ22,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Crystal Glitter Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Crystal Quartz,,0404BEOQN2A,amzn.gr.ACS01698PAN-e2MYZH9zUzIcbPHMG-LN,14.39,,04/04/2024 23:03:55 MEST,,y,1,,,1.0,,,,B08BH8C8ZS,,,,,,B08BH8C8ZS,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Crystal Glitter Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Crystal Quartz,,0619AN9ZVM0,amzn.gr.ACS01698PAN-e2MYZH9zUzIcbPHMG-VG,15.29,,20/06/2023 00:12:27 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BH8C8ZS,,,,,,B08BH8C8ZS,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Crystal Glitter Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Crystal Quartz,,0404BEWENY4,amzn.gr.ACS01698PAN-kZhYJ20B9SMtIIDij-VG,13.59,,04/04/2024 23:04:51 MEST,,y,1,,,2.0,,,,B08BH8C8ZS,,,,,,B08BH8C8ZS,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Rugged Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Matte Black,,0102AKJRDYD,amzn.gr.ACS01700PAN-ArlJl3dOeaBwTvvgc-VG,11.04,,02/01/2023 14:02:55 MET,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BH8P46R,,,,,,B08BH8P46R,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Air Kompatibel mit iPhone 12 Pro Hülle und Kompatibel mit iPhone 12 Silikon Handyhülle -Schwarz,,0210A4EMKV4,amzn.gr.ACS01701PAN-5NiutfEnWFzgs8iSi-GD,11.43,,10/02/2023 03:02:42 MET,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,3.0,,,,B08BGCRLCD,,,,,,B08BGCRLCD,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Air Kompatibel mit iPhone 12 Pro Hülle und Kompatibel mit iPhone 12 Silikon Handyhülle -Schwarz,,0706BUZSQI9,amzn.gr.ACS01701PAN-GS-VXrkHxJdTbk84--VG,12.74,,06/07/2024 11:25:31 MEST,,y,1,,,2.0,,,,B08BGCRLCD,,,,,,B08BGCRLCD,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Air Kompatibel mit iPhone 12 Pro Hülle und Kompatibel mit iPhone 12 Silikon Handyhülle -Schwarz,,0928ACBI6PE,amzn.gr.ACS01701PAN-NT8Iy-LOobB7h8G91-VG,10.19,,28/09/2023 16:18:52 MEST,,y,1,,,2.0,,,,B08BGCRLCD,,,,,,B08BGCRLCD,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Air Kompatibel mit iPhone 12 Pro Hülle und Kompatibel mit iPhone 12 Silikon Handyhülle -Schwarz,,0510B8VZZBD,amzn.gr.ACS01701PAN-OvfK1HySmjkqyjoAi-VG,12.74,,10/05/2024 11:05:04 MEST,,y,1,,,2.0,,,,B08BGCRLCD,,,,,,B08BGCRLCD,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Liquid Air Kompatibel mit iPhone 12 Pro Hülle und Kompatibel mit iPhone 12 Silikon Handyhülle -Schwarz,,0910FZLF7Q9,amzn.gr.ACS01701PAN-TrnM9r0MYoUvIdTyZ-LN,13.49,,10/09/2025 22:58:07 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,1.0,,,,B08BGCRLCD,,,,,,B08BGCRLCD,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0815FQHUDHM,amzn.gr.ACS01702PAN-DkjoK8n9CJ1j3uCR_-LN,14.17,,15/08/2025 08:11:02 MEST,,y,1,,Die Innenverpackung kann beschädigt sein. Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0927A9208EA,amzn.gr.ACS01702PAN-HSfJin9KCRZQed6lU-VG,14.44,,27/09/2023 11:23:47 MEST,,y,1,,,2.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0308A56P5DO,amzn.gr.ACS01702PAN-ekKZ1lOP4NB4O9fO0-GD,13.59,,08/03/2023 03:10:25 MET,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel wird in der Originalverpackung zugestellt.,3.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0515ASRUSG1,amzn.gr.ACS01702PAN-kGccjN2Xk1hKKfFWv-VG,9.38,,15/05/2023 08:01:46 MEST,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt.,2.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0329AXNBL95,amzn.gr.ACS01702PAN-oEWgXyLC8Dj0EjEo4-AC,12.74,,29/03/2023 14:33:33 MEST,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,4.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0209A1QNJA4,amzn.gr.ACS01702PAN-pNVbEIe_xwS_l2LvS-VG,14.44,,09/02/2023 03:05:31 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel wird in der Originalverpackung zugestellt.,2.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0221BAIPOT8,amzn.gr.ACS01702PAN-pnVmVn0pxI7Aq_1sc-VG,14.44,,21/02/2024 10:34:26 MET,,y,1,,,2.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0427AG91ZZL,amzn.gr.ACS01702PAN-qBqVGTELzATYQIjuV-AC,12.74,,27/04/2023 15:07:21 MEST,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,4.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen für iPhone 12 Ultra Hybrid Hülle [Anti-Yellowing] Case iPhone 12 Pro Handyhülle Schutzhülle Cover Transparent Durchsichtig Dünn Slim -Crystal Clear,,0308A6839XE,amzn.gr.ACS01702PAN-quB2Cpjl7YXeYtD6I-VG,14.44,,08/03/2023 10:08:06 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BHCY8CN,,,,,,B08BHCY8CN,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0102AKZSUXX,amzn.gr.ACS01703PAN-8CnhX43emSnVasObm-AC,12.74,,02/01/2023 23:12:15 MET,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,4.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0413AA47UTL,amzn.gr.ACS01703PAN-FyKIXgAN7XB7FopZK-AC,12.37,,14/04/2023 00:07:47 MEST,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,4.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0208AZDEVAT,amzn.gr.ACS01703PAN-FyKIXgAN7XB7FopZK-GD,13.19,,08/02/2023 08:50:03 MET,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,3.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0315AQFG4CJ,amzn.gr.ACS01703PAN-ONrO_fWyUOjq7hBhY-VG,14.02,,15/03/2023 16:31:18 MET,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt. Zubehör hat eventuell Schönheitsfehler.,2.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0214AG0BB69,amzn.gr.ACS01703PAN-S0ao7o1u8fXwM9XAc-VG,14.02,,14/02/2023 09:36:47 MET,,y,1,,Geringfügiger Schönheitsfehler an der Innenseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0119AOF87F7,amzn.gr.ACS01703PAN-TsNei8r-XNhDY-KFF-VG,14.02,,19/01/2023 22:03:48 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0726BALI7A1,amzn.gr.ACS01703PAN-aafgTJFZln5DskcRQ-VG,14.44,,26/07/2024 21:44:12 MEST,,y,1,,,2.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0207AW2BTAF,amzn.gr.ACS01703PAN-f7XOHlXbFzJ6JRCDN-VG,14.02,,07/02/2023 06:56:33 MET,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Kompatibel mit iPhone 12 Hülle [Air Cushion Technologie] und Kompatibel mit iPhone 12 Pro Handyhülle dünn transparent hardcase silikon -Schwarz,,0927BW1MC64,amzn.gr.ACS01703PAN-y5fMSEJow8EFl1dke-VG,14.44,,27/09/2024 15:27:59 MEST,,y,1,,,2.0,,,,B08BGBTGDB,,,,,,B08BGBTGDB,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Rot - 6.1 Zoll,,1219ZOSJ4O8,amzn.gr.ACS01704PAN-rTq-AbrB0FeqRGzx5-LN,14.39,,19/12/2022 15:49:46 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B08BGBRTRM,,,,,,B08BGBRTRM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Ultra Hybrid Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Rot - 6.1 Zoll,,0211A7CMVGL,amzn.gr.ACS01704PAN-zjLvsDIYQz6c4ZX5H-VG,14.44,,11/02/2023 04:13:10 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BGBRTRM,,,,,,B08BGBRTRM,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,0103ALJ4UTO,amzn.gr.ACS01707PAN-BUtfRKJVnHpSbUJXz-VG,19.54,,03/01/2023 04:36:09 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,1112BC5DH0Z,amzn.gr.ACS01707PAN-MpgNQM4YxxU7YBWff-VG,19.54,,12/11/2024 12:12:20 MET,,y,1,,,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,0504AX36AX9,amzn.gr.ACS01707PAN-SgPhO1UtNTN5_QH13-VG,19.54,,04/05/2023 11:21:13 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,0716F7FV8TX,amzn.gr.ACS01707PAN-Zd8R-SULw2kSPYTTU-VG,19.54,,16/07/2025 11:47:10 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,0826BJ6EHYL,amzn.gr.ACS01707PAN-cmKq6OzRkTHy4aZut-VG,19.54,,26/08/2024 08:23:22 MEST,,y,1,,,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,0530A3K2WRE,amzn.gr.ACS01707PAN-e7LMj5VoyeILXuCuE-VG,19.54,,30/05/2023 23:26:44 MEST,,y,1,,Geringfügiger Schönheitsfehler an der Unter- oder Rückseite des Artikels. Der Artikel wird in der Originalverpackung zugestellt.,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,0831A8B62AG,amzn.gr.ACS01707PAN-iRaBMI2U9qQQmhP3O-VG,19.54,,31/08/2023 11:20:22 MEST,,y,1,,,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,0226BM70XTT,amzn.gr.ACS01707PAN-qJMTwlN_SdrVlAUAb-GD,18.39,,26/02/2024 20:20:04 MET,,y,1,,,3.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Schwarz,,1114BGSQ7WS,amzn.gr.ACS01707PAN-qr7W-dULhlhKWDWu5-VG,19.54,,14/11/2024 03:29:43 MET,,y,1,,Geringfügiger Schönheitsfehler an der Ober- oder Vorderseite oder an den Seiten des Artikels. Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BGFMZ32,,,,,,B08BGFMZ32,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Rose Gold,,0919B8VAGKP,amzn.gr.ACS01708PAN-5rRHV38nVFE2tPYAq-VG,19.54,,19/09/2024 08:11:27 MEST,,y,1,,,2.0,,,,B08BGD7NJ2,,,,,,B08BGD7NJ2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Rose Gold,,0124AXCXWAF,amzn.gr.ACS01708PAN-G9iP9QuTLdTf-ms0p-LN,20.69,,24/01/2023 10:54:45 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B08BGD7NJ2,,,,,,B08BGD7NJ2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Rose Gold,,0731AUW3OPK,amzn.gr.ACS01708PAN-ctjweg5GFHTPApUPL-VG,19.54,,31/07/2023 13:46:32 MEST,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BGD7NJ2,,,,,,B08BGD7NJ2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Slim Armor CS Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 Kartenfach -Rose Gold,,0301AMOHMFN,amzn.gr.ACS01708PAN-jtCfHUcvzF8DiWEXc-VG,19.54,,01/03/2023 03:11:33 MET,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BGD7NJ2,,,,,,B08BGD7NJ2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Gunmetal,,0412B2CZXP9,amzn.gr.ACS01709PAN-KttTsSW5vwZjqTbML-LN,20.69,,13/04/2024 01:01:01 MEST,,y,1,,,1.0,,,,B08BGC6D5X,,,,,,B08BGC6D5X,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Gunmetal,,0516AYNX7MM,amzn.gr.ACS01709PAN-KttTsSW5vwZjqTbML-VG,16.61,,16/05/2023 21:47:54 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BGC6D5X,,,,,,B08BGC6D5X,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Gunmetal,,0118AKT83EC,amzn.gr.ACS01709PAN-ttkO8VINaq94ijOKv-LN,20.69,,18/01/2023 09:48:53 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,1.0,,,,B08BGC6D5X,,,,,,B08BGC6D5X,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Schwarz,,0125AYN0A3W,amzn.gr.ACS01710PAN-7ys2pE7ZaBm_FTZMP-LN,20.69,,25/01/2023 03:37:31 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt.,1.0,,,,B08BGZHRX2,,,,,,B08BGZHRX2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Schwarz,,0808F6R5LI5,amzn.gr.ACS01710PAN-r7RZfayolA264MkdU-VG,19.54,,08/08/2025 11:28:26 MEST,,y,1,,Artikel trifft neu verpackt ein.,2.0,,,,B08BGZHRX2,,,,,,B08BGZHRX2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Schwarz,,0927BWU5U2W,amzn.gr.ACS01710PAN-tHacuunnebpmcRZZK-VG,19.54,,28/09/2024 01:04:56 MEST,,y,1,,,2.0,,,,B08BGZHRX2,,,,,,B08BGZHRX2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Tough Armor Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Schwarz,,0621AR78JDY,amzn.gr.ACS01710PAN-thg3qhtZFFaxLxs_7-VG,19.54,,21/06/2023 03:59:41 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BGZHRX2,,,,,,B08BGZHRX2,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
Spigen Neo Hybrid Hülle Kompatibel mit iPhone 12 Pro und Kompatibel mit iPhone 12 -Gunmetal,,1222ZYH01OU,amzn.gr.ACS01711PAN-yVtluOI47LApvnmHj-LN,17.09,,22/12/2022 17:23:57 MET,,y,1,,,1.0,,,,B08BGCGZRW,,,,,,B08BGCGZRW,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Thin Fit Hülle Kompatibel mit iPhone 12 Mini -Schwarz ,(1er Pack)",,0928AC9VDDW,amzn.gr.ACS01739PAN-2dtdJbsskmuizBj0p-VG,16.14,,28/09/2023 15:14:03 MEST,,y,1,,,2.0,,,,B08BGBHHP6,,,,,,B08BGBHHP6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Thin Fit Hülle Kompatibel mit iPhone 12 Mini -Schwarz ,(1er Pack)",,1223Z0GO6XJ,amzn.gr.ACS01739PAN-C3XzHb5nFTbaHH-ag-VG,14.44,,23/12/2022 13:26:31 MET,,y,1,,Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,2.0,,,,B08BGBHHP6,,,,,,B08BGBHHP6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Thin Fit Hülle Kompatibel mit iPhone 12 Mini -Schwarz ,(1er Pack)",,0305AYBSXE1,amzn.gr.ACS01739PAN-KkeiHWQLjIqqb2jXm-GD,15.19,,05/03/2023 10:28:55 MET,,y,1,,Mittlerer Kratzer / trübe Stelle auf dem Metall. Der Artikel wird in der Originalverpackung zugestellt. Verpackung ist beschädigt.,3.0,,,,B08BGBHHP6,,,,,,B08BGBHHP6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Thin Fit Hülle Kompatibel mit iPhone 12 Mini -Schwarz ,(1er Pack)",,0117AHZ3WK9,amzn.gr.ACS01739PAN-N9tznZ6FiB3m2YzOZ-VG,16.14,,17/01/2023 05:03:09 MET,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt.,2.0,,,,B08BGBHHP6,,,,,,B08BGBHHP6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Thin Fit Hülle Kompatibel mit iPhone 12 Mini -Schwarz ,(1er Pack)",,0525AQY85IA,amzn.gr.ACS01739PAN-ap2i0hp9Y3t475kk--VG,16.14,,25/05/2023 23:54:01 MEST,,y,1,,Der Artikel kommt mit Originalkarton in einer Umverpackung. Der Originalkarton ist beschädigt. Zubehör hat eventuell Schönheitsfehler.,2.0,,,,B08BGBHHP6,,,,,,B08BGBHHP6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
"Spigen Thin Fit Hülle Kompatibel mit iPhone 12 Mini -Schwarz ,(1er Pack)",,0515BMMRKT1,amzn.gr.ACS01739PAN-caeG4Aiv6T4rQeisy-VG,16.14,,15/05/2024 11:56:24 MEST,,y,1,,,2.0,,,,B08BGBHHP6,,,,,,B08BGBHHP6,,,,AMAZON_EU,Standardvorlage Amazon,Inactive,,
